study	submitted_id	internal_lib_name	genome_acc	wgs_acc	biosample	ncbi_taxonomy
PRJNA1071982	MFD10583_ilm_asm_bin24	LIB-MJ334-G5_01.24	GCA_049295275.1	JBAQQL000000000	SAMN40010601	Trichococcus flocculiformis
PRJNA1071982	MFD10552_ilm_asm_bin15	LIB-MJ334-F1_01.15	GCA_049296755.1	JBAQTA000000000	SAMN40010534	Trichococcus flocculiformis
PRJNA1071982	MFD10560_ilm_asm_bin27	LIB-MJ334-F2_01.27	GCA_049296575.1	JBAQST000000000	SAMN40010541	Trichococcus flocculiformis
PRJNA1071982	MFD10574_ilm_asm_bin15	LIB-MJ334-F4_01.15	GCA_049296555.1	JBAQSS000000000	SAMN40010542	Trichococcus flocculiformis
PRJNA1071982	MFD10582_ilm_asm_bin28	LIB-MJ334-F5_01.28	GCA_049296335.1	JBAQSH000000000	SAMN40010553	Trichococcus flocculiformis
PRJNA1071982	MFD10548_ilm_asm_bin26	LIB-MJ334-B1_01.26	GCA_049294495.1	JBAQCY000000000	SAMN40010353	Trichococcus flocculiformis
PRJNA1071982	MFD10564_ilm_asm_bin2	LIB-MJ334-B3_01.2	GCA_049294045.1	JBAQCJ000000000	SAMN40010368	Trichococcus flocculiformis
PRJNA1071982	MFD10570_ilm_asm_bin1	LIB-MJ334-B4_01.1	GCA_049294035.1	JBAQCI000000000	SAMN40010369	Trichococcus flocculiformis
PRJNA1071982	MFD10594_ilm_asm_bin1	LIB-MJ334-B7_01.1	GCA_049293735.1	JBAQBU000000000	SAMN40010383	Trichococcus flocculiformis
PRJNA1071982	MFD10578_ilm_asm_bin1	LIB-MJ334-B5_01.1	GCA_049293895.1	JBAQCB000000000	SAMN40010376	Trichococcus flocculiformis
PRJNA1071982	MFD10577_ilm_asm_bin9	LIB-MJ334-A5_01.9	GCA_049294795.1	JBAQDT000000000	SAMN40010332	Trichococcus flocculiformis
PRJNA1071982	MFD10585_ilm_asm_bin17	LIB-MJ334-A6_01.17	GCA_049294775.1	JBAQDS000000000	SAMN40010333	Trichococcus flocculiformis
PRJNA1071982	MFD10575_ilm_asm_bin5	LIB-MJ334-G4_01.5	GCA_049295395.1	JBAQQP000000000	SAMN40010597	Trichococcus flocculiformis
PRJNA1071982	MFD10557_ilm_asm_bin16	LIB-MJ334-C2_01.16	GCA_049299695.1	JBAQXV000000000	SAMN40010409	Trichococcus flocculiformis
PRJNA1071982	MFD10558_ilm_asm_bin6	LIB-MJ334-D2_01.6	GCA_049298675.1	JBAQWB000000000	SAMN40010455	Trichococcus flocculiformis
PRJNA1071982	MFD10550_ilm_asm_bin4	LIB-MJ334-D1_01.4	GCA_049298875.1	JBAQWK000000000	SAMN40010446	Trichococcus flocculiformis
PRJNA1071982	MFD10572_ilm_asm_bin30	LIB-MJ334-D4_01.30	GCA_049298455.1	JBAQVS000000000	SAMN40010464	Trichococcus flocculiformis
PRJNA1071982	MFD10565_ilm_asm_bin15	LIB-MJ334-D3_01.15	GCA_049298615.1	JBAQVY000000000	SAMN40010458	Trichococcus flocculiformis
PRJNA1071982	MFD10579_ilm_asm_bin36	LIB-MJ334-C5_01.36	GCA_049299355.1	JBAQXI000000000	SAMN40010422	Trichococcus flocculiformis
PRJNA1071982	MFD10571_ilm_asm_bin17	LIB-MJ334-C4_01.17	GCA_049299635.1	JBAQXS000000000	SAMN40010412	Trichococcus flocculiformis
PRJNA1071982	MFD10595_ilm_asm_bin20	LIB-MJ334-C7_01.20	GCA_049299175.1	JBAQWZ000000000	SAMN40010431	Trichococcus flocculiformis
PRJNA1071982	MFD10580_ilm_asm_bin7	LIB-MJ334-D5_01.7	GCA_049298115.1	JBAQVK000000000	SAMN40010472	Trichococcus flocculiformis
PRJNA1071982	MFD10588_ilm_asm_bin33	LIB-MJ334-D6_01.33	GCA_049297995.1	JBAQVG000000000	SAMN40010476	Trichococcus flocculiformis
PRJNA1071982	MFD10581_ilm_asm_bin36	LIB-MJ334-E5_01.36	GCA_049297035.1	JBAQTO000000000	SAMN40010520	Trichococcus flocculiformis
PRJNA1071982	MFD10589_ilm_asm_bin6	LIB-MJ334-E6_01.6	GCA_049296915.1	JBAQTI000000000	SAMN40010526	Trichococcus flocculiformis
PRJNA1071982	MFD10559_ilm_asm_bin6	LIB-MJ334-E2_01.6	GCA_049297295.1	JBAQUB000000000	SAMN40010507	Trichococcus flocculiformis
PRJNA1071982	MFD10566_ilm_asm_bin12	LIB-MJ334-E3_01.12	GCA_049297275.1	JBAQUA000000000	SAMN40010508	Trichococcus flocculiformis
PRJNA1071982	MFD10573_ilm_asm_bin12	LIB-MJ334-E4_01.12	GCA_049297215.1	JBAQTX000000000	SAMN40010511	Trichococcus flocculiformis
PRJNA1071982	MFD10551_ilm_asm_bin17	LIB-MJ334-E1_01.17	GCA_049297515.1	JBAQUN000000000	SAMN40010495	Trichococcus flocculiformis
PRJNA1071982	MFD10576_ilm_asm_bin20	LIB-MJ334-H4_01.20	GCA_049305215.1	JBAQOX000000000	SAMN40010641	Trichococcus flocculiformis
PRJNA1071982	MFD10584_ilm_asm_bin6	LIB-MJ334-H5_01.6	GCA_049305095.1	JBAQOU000000000	SAMN40010644	Trichococcus flocculiformis
PRJNA1071982	MFD06948_ilm_asm_bin11	LIB-MJ282-H2_03.11	GCA_049684335.1	JBAVFV000000000	SAMN40009681	Trichococcus sp.
PRJNA1071982	MFD02959_ilm_asm_bin2	LIB-MJ129-C1_02.2	GCA_049698355.1	JBAVXN000000000	SAMN40008363	Trichococcus sp.
PRJNA1071982	MFD05029_ilm_asm_bin2	LIB-MJ193-C5_01.2	GCA_049589555.1	JBAWAZ000000000	SAMN40008907	Trichococcus sp.
PRJNA1071982	MFD00656_ilm_asm_bin5	LIB-MJ132-E4_03.5	GCA_049696915.1	JBAVUT000000000	SAMN40008435	Tumebacillaceae bacterium
PRJNA1071982	MFD12120_ilm_asm_bin2	LIB-MJ388-F1_02.2	GCA_049650865.1	JBASAY000000000	SAMN40011651	Tunicatimonas sp.
PRJNA1071982	MFD12120_ilm_asm_bin26	LIB-MJ388-F1_02.26	GCA_049650805.1	JBASAW000000000	SAMN40011653	Tunicatimonas sp.
PRJNA1071982	MFD12159_ilm_asm_bin40	LIB-MJ389-C5_03.40	GCA_049647865.1	JBARYM000000000	SAMN40011715	Tunicatimonas sp.
PRJNA1071982	MFD03279_ilm_asm_bin7	LIB-MJ334-H7_01.7	GCA_049304475.1	JBAQOF000000000	SAMN40010660	Undibacterium umbellatum
PRJNA1071982	MFD06153_ilm_asm_bin19	LIB-MJ336-B6_02.19	GCA_049300695.1	JBAQKF000000000	SAMN40010764	Usitatibacter sp.
PRJNA1071982	MFD12031_ilm_asm_bin11	LIB-MJ335-D2_02.11	GCA_049301915.1	JBAQLO000000000	SAMN40010729	Variovorax sp.
PRJNA1071982	MFD13471_ilm_asm_bin28	LIB-MJ413-F9_01.28	GCA_049277875.1	JBASZG000000000	SAMN40012398	Venatoribacter sp.
PRJNA1071982	MFD13443_ilm_asm_bin17	LIB-MJ390-B7_03.17	GCA_049645685.1	JBARUJ000000000	SAMN40011822	Verrucomicrobiales bacterium
PRJNA1071982	MFD03092_ilm_asm_bin27	LIB-MJ140-E2_02.27	GCA_049692125.1	JBAVOO000000000	SAMN40008596	Verrucomicrobiia bacterium
PRJNA1071982	MFD02961_ilm_asm_bin62	LIB-MJ263-D4_04.62	GCA_049686435.1	JBAVIA000000000	SAMN40009624	Verrucomicrobiia bacterium
PRJNA1071982	MFD02961_ilm_asm_bin54	LIB-MJ263-D4_04.54	GCA_049686535.1	JBAVID000000000	SAMN40009621	Verrucomicrobiia bacterium
PRJNA1071982	MFD09455_ilm_asm_bin21	LIB-MJ192-E9_04.21	GCA_049589755.1	JBAWBJ000000000	SAMN40008897	Verrucomicrobiia bacterium
PRJNA1071982	MFD04918_ilm_asm_bin18	LIB-MJ190-B4_02_v_LIB-MJ410-B7_02.18	GCA_049591015.1	JBAWED000000000	SAMN40008825	Verrucomicrobiia bacterium
PRJNA1071982	MFD01223_ilm_asm_bin18	LIB-MJ106-H9_01.18	GCA_049279155.1	JBAPNP000000000	SAMN40007959	Verrucomicrobiia bacterium
PRJNA1071982	MFD12006_ilm_asm_bin18	LIB-MJ334-E10_01.18	GCA_049297475.1	JBAQUJ000000000	SAMN40010499	Verrucomicrobiia bacterium
PRJNA1071982	MFD01155_ilm_asm_bin21	LIB-MJ093-B9_02.21	GCA_049280815.1	JBAPQW000000000	SAMN40007874	Verrucomicrobiia bacterium
PRJNA1071982	MFD12161_ilm_asm_bin9	LIB-MJ387-E5_01.9	GCA_049670385.1	JBATTE000000000	SAMN40011586	Vibrio anguillarum
PRJNA1071982	MFD12162_ilm_asm_bin31	LIB-MJ386-B10_04.31	GCA_049672965.1	JBATWZ000000000	SAMN40011487	Vibrio anguillarum
PRJNA1071982	MFD10529_ilm_asm_bin26	LIB-MJ305-A10_04.26	GCA_049663725.1	JBATDZ000000000	SAMN40009875	Vibrio fluvialis
PRJNA1071982	MFD13504_ilm_asm_bin1	LIB-MJ390-G4_03.1	GCA_049642465.1	JBAROV000000000	SAMN40011966	Vicinamibacterales bacterium
PRJNA1071982	MFD03269_ilm_asm_bin14	LIB-MJ354-E2_04.14	GCA_049679965.1	JBAUGX000000000	SAMN40011229	Vicinamibacterales bacterium
PRJNA1071982	MFD12006_ilm_asm_bin38	LIB-MJ334-E10_01.38	GCA_049297395.1	JBAQUG000000000	SAMN40010502	Victivallales bacterium
PRJNA1071982	MFD09383_ilm_asm_bin7	LIB-MJ307-D8_01.7	GCA_049287825.1	JBAQGO000000000	SAMN40010259	Vitreimonas sp.
PRJNA1071982	MFD05764_ilm_asm_bin39	LIB-MJ352-E7_03_v_LIB-MJ368-E7_01.39	GCA_049792675.1	JBARBD000000000	SAMN40011122	Vulcanimicrobiaceae bacterium
PRJNA1071982	MFD01689_ilm_asm_bin10	LIB-MJ148-G5_02.10	GCA_049690795.1	JBAVNE000000000	SAMN40008632	Vulcanimicrobiaceae bacterium
PRJNA1071982	MFD00329_ilm_asm_bin1	LIB-MJ048-D4_04.1	GCA_049285775.1	JBAQAP000000000	SAMN40007621	Vulcanimicrobiaceae bacterium
PRJNA1071982	MFD01223_ilm_asm_bin5	LIB-MJ106-H9_01.5	GCA_049279075.1	JBAPNJ000000000	SAMN40007965	Vulcanimicrobiaceae bacterium
PRJNA1071982	MFD06880_ilm_asm_bin3	LIB-MJ413-G3_01.3	GCA_049276835.1	JBASXG000000000	SAMN40012450	Vulcanococcus sp.
PRJNA1071982	MFD09781_ilm_asm_bin19	LIB-MJ254-F5_02.19	GCA_049583465.1	JBAUVX000000000	SAMN40009440	Waddliaceae bacterium
PRJNA1071982	MFD10206_ilm_asm_bin19	LIB-MJ283-C2_04.19	GCA_049668845.1	JBATJW000000000	SAMN40009722	Waterburya sp.
PRJNA1071982	MFD10280_ilm_asm_bin17	LIB-MJ283-A12_04_v_LIB-MJ415-C7_04.17	GCA_049670045.1	JBATLD000000000	SAMN40009689	Waterburya sp.
PRJNA1071982	MFD10250_ilm_asm_bin22	LIB-MJ283-A8_04.22	GCA_049669625.1	JBATKT000000000	SAMN40009699	Woeseia sp.
PRJNA1071982	MFD10209_ilm_asm_bin17	LIB-MJ283-F2_04.17	GCA_049668285.1	JBATJD000000000	SAMN40009741	Woeseia sp.
PRJNA1071982	MFD10352_ilm_asm_bin13	LIB-MJ284-G9_03.13	GCA_049665065.1	JBATFU000000000	SAMN40009828	Woeseia sp.
PRJNA1071982	MFD10309_ilm_asm_bin19	LIB-MJ284-D4_03.19	GCA_049665925.1	JBATGQ000000000	SAMN40009806	Woeseia sp.
PRJNA1071982	MFD10309_ilm_asm_bin31	LIB-MJ284-D4_03.31	GCA_049665905.1	JBATGP000000000	SAMN40009807	Woeseia sp.
PRJNA1071982	MFD10301_ilm_asm_bin15	LIB-MJ284-B3_03.15	GCA_049666725.1	JBATHK000000000	SAMN40009786	Woeseiaceae bacterium
PRJNA1071982	MFD10336_ilm_asm_bin7	LIB-MJ284-G7_03.7	GCA_049665205.1	JBATFW000000000	SAMN40009826	Woeseiaceae bacterium
PRJNA1071982	MFD10337_ilm_asm_bin10	LIB-MJ284-H7_03.10	GCA_049664525.1	JBATFF000000000	SAMN40009843	Woeseiaceae bacterium
PRJNA1071982	MFD10246_ilm_asm_bin18	LIB-MJ283-E7_04.18	GCA_049668365.1	JBATJG000000000	SAMN40009738	Woeseiaceae bacterium
PRJNA1071982	MFD10215_ilm_asm_bin12	LIB-MJ283-E3_04.12	GCA_049668505.1	JBATJN000000000	SAMN40009731	Woeseiaceae bacterium
PRJNA1071982	MFD10240_ilm_asm_bin10	LIB-MJ283-G6_04.10	GCA_049667785.1	JBATIP000000000	SAMN40009755	Woeseiaceae bacterium
PRJNA1071982	MFD10278_ilm_asm_bin23	LIB-MJ283-G11_04_v_LIB-MJ415-A7_04.23	GCA_049667945.1	JBATIU000000000	SAMN40009750	Woeseiaceae bacterium
PRJNA1071982	MFD10279_ilm_asm_bin25	LIB-MJ283-H11_04_v_LIB-MJ415-B7_04.25	GCA_049667625.1	JBATIH000000000	SAMN40009763	Woeseiaceae bacterium
PRJNA1071982	MFD10279_ilm_asm_bin40	LIB-MJ283-H11_04_v_LIB-MJ415-B7_04.40	GCA_049667545.1	JBATID000000000	SAMN40009767	Woeseiaceae bacterium
PRJNA1071982	MFD10331_ilm_asm_bin40	LIB-MJ284-B7_03.40	GCA_049666385.1	JBATHD000000000	SAMN40009793	Woeseiaceae bacterium
PRJNA1071982	MFD10331_ilm_asm_bin28	LIB-MJ284-B7_03.28	GCA_049666805.1	JBATHE000000000	SAMN40009792	Woeseiaceae bacterium
PRJNA1071982	MFD10212_ilm_asm_bin20	LIB-MJ283-A3_04.20	GCA_049669865.1	JBATKY000000000	SAMN40009694	Woeseiaceae bacterium
PRJNA1071982	MFD10235_ilm_asm_bin11	LIB-MJ283-B6_04.11	GCA_049669225.1	JBATKG000000000	SAMN40009712	Woeseiaceae bacterium
PRJNA1071982	MFD10198_ilm_asm_bin1	LIB-MJ283-C1_04.1	GCA_049668995.1	JBATKB000000000	SAMN40009717	Woeseiaceae bacterium
PRJNA1071982	MFD01709_ilm_asm_bin9	LIB-MJ254-G10_02.9	GCA_049583345.1	JBAUVS000000000	SAMN40009445	Woeseiaceae bacterium
PRJNA1071982	MFD03388_ilm_asm_bin5	LIB-MJ106-H3_01.5	GCA_049279235.1	JBAPNR000000000	SAMN40007957	Xanthobacteraceae bacterium
PRJNA1071982	MFD03389_ilm_asm_bin18	LIB-MJ106-D3_01.18	GCA_049279535.1	JBAPOH000000000	SAMN40007941	Xanthobacteraceae bacterium
PRJNA1071982	MFD02362_ilm_asm_bin5	LIB-MJ108-D4_02.5	GCA_049278715.1	JBAPMR000000000	SAMN40007983	Xanthobacteraceae bacterium
PRJNA1071982	MFD00051_ilm_asm_bin14	LIB-MJ050-D10_02.14	GCA_049285535.1	JBAQAB000000000	SAMN40007635	Xanthobacteraceae bacterium
PRJNA1071982	MFD00002_ilm_asm_bin13	LIB-MJ050-D9_02.13	GCA_049285375.1	JBAPZT000000000	SAMN40007643	Xanthobacteraceae bacterium
PRJNA1071982	MFD00006_ilm_asm_bin3	LIB-MJ050-E10_02.3	GCA_049285335.1	JBAPZR000000000	SAMN40007645	Xanthobacteraceae bacterium
PRJNA1071982	MFD00375_ilm_asm_bin8	LIB-MJ044-F1_03.8	GCA_049286035.1	JBAQBC000000000	SAMN40007608	Xanthobacteraceae bacterium
PRJNA1071982	MFD09291_ilm_asm_bin11	LIB-MJ307-E4_01.11	GCA_049287765.1	JBAQGM000000000	SAMN40010261	Xanthobacteraceae bacterium
PRJNA1071982	MFD09201_ilm_asm_bin11	LIB-MJ307-E6_01.11	GCA_049287665.1	JBAQGG000000000	SAMN40010267	Xanthobacteraceae bacterium
PRJNA1071982	MFD09624_ilm_asm_bin11	LIB-MJ307-G6_01.11	GCA_049287605.1	JBAQGB000000000	SAMN40010272	Xanthobacteraceae bacterium
PRJNA1071982	MFD04870_ilm_asm_bin17	LIB-MJ306-F5_01_v_LIB-MJ367-F5_03.17	GCA_049288525.1	JBAQHW000000000	SAMN40010225	Xanthobacteraceae bacterium
PRJNA1071982	MFD01106_ilm_asm_bin24	LIB-MJ093-D4_02.24	GCA_049280755.1	JBAPQT000000000	SAMN40007877	Xanthobacteraceae bacterium
PRJNA1071982	MFD00617_ilm_asm_bin22	LIB-MJ093-G7_02.22	GCA_049280595.1	JBAPQL000000000	SAMN40007885	Xanthobacteraceae bacterium
PRJNA1071982	MFD01145_ilm_asm_bin19	LIB-MJ091-E5_03.19	GCA_049281815.1	JBAPSU000000000	SAMN40007824	Xanthobacteraceae bacterium
PRJNA1071982	MFD01183_ilm_asm_bin6	LIB-MJ092-E8_01.6	GCA_049281075.1	JBAPRJ000000000	SAMN40007861	Xanthobacteraceae bacterium
PRJNA1071982	MFD01230_ilm_asm_bin13	LIB-MJ092-B4_01.13	GCA_049281215.1	JBAPRQ000000000	SAMN40007854	Xanthobacteraceae bacterium
PRJNA1071982	MFD00298_ilm_asm_bin25	LIB-MJ055-C7_04.25	GCA_049284015.1	JBAPXB000000000	SAMN40007713	Xanthobacteraceae bacterium
PRJNA1071982	MFD00529_ilm_asm_bin10	LIB-MJ054-H2_03.10	GCA_049284195.1	JBAPXL000000000	SAMN40007703	Xanthobacteraceae bacterium
PRJNA1071982	MFD00554_ilm_asm_bin10	LIB-MJ055-E6_04.10	GCA_049283935.1	JBAPWZ000000000	SAMN40007715	Xanthobacteraceae bacterium
PRJNA1071982	MFD00328_ilm_asm_bin21	LIB-MJ051-C11_02.21	GCA_049284935.1	JBAPYW000000000	SAMN40007666	Xanthobacteraceae bacterium
PRJNA1071982	MFD00323_ilm_asm_bin4	LIB-MJ054-B5_03.4	GCA_049284495.1	JBAPYA000000000	SAMN40007688	Xanthobacteraceae bacterium
PRJNA1071982	MFD00661_ilm_asm_bin5	LIB-MJ088-E1_04_v_LIB-MJ365-E1_02.5	GCA_049283535.1	JBAPWE000000000	SAMN40007736	Xanthobacteraceae bacterium
PRJNA1071982	MFD00755_ilm_asm_bin12	LIB-MJ088-G3_04_v_LIB-MJ365-G3_02.12	GCA_049283375.1	JBAPVW000000000	SAMN40007744	Xanthobacteraceae bacterium
PRJNA1071982	MFD01318_ilm_asm_bin40	LIB-MJ089-B7_02.40	GCA_049283215.1	JBAPVO000000000	SAMN40007752	Xanthobacteraceae bacterium
PRJNA1071982	MFD00673_ilm_asm_bin4	LIB-MJ089-G9_02.4	GCA_049282655.1	JBAPUM000000000	SAMN40007780	Xanthobacteraceae bacterium
PRJNA1071982	MFD06542_ilm_asm_bin25	LIB-MJ336-A7_02.25	GCA_049300955.1	JBAQKL000000000	SAMN40010758	Xanthobacteraceae bacterium
PRJNA1071982	MFD06504_ilm_asm_bin6	LIB-MJ336-E2_02.6	GCA_049300455.1	JBAQJT000000000	SAMN40010776	Xanthobacteraceae bacterium
PRJNA1071982	MFD06408_ilm_asm_bin27	LIB-MJ336-D10_02.27	GCA_049300535.1	JBAQJY000000000	SAMN40010771	Xanthobacteraceae bacterium
PRJNA1071982	MFD06611_ilm_asm_bin15	LIB-MJ336-G4_02.15	GCA_049300215.1	JBAQJH000000000	SAMN40010788	Xanthobacteraceae bacterium
PRJNA1071982	MFD06121_ilm_asm_bin27	LIB-MJ336-F5_02.27	GCA_049300295.1	JBAQJL000000000	SAMN40010784	Xanthobacteraceae bacterium
PRJNA1071982	MFD02197_ilm_asm_bin26	LIB-MJ255-B9_02.26	GCA_049583005.1	JBAUVB000000000	SAMN40009462	Xanthobacteraceae bacterium
PRJNA1071982	MFD01862_ilm_asm_bin19	LIB-MJ255-B8_02.19	GCA_049583065.1	JBAUVE000000000	SAMN40009459	Xanthobacteraceae bacterium
PRJNA1071982	MFD01878_ilm_asm_bin31	LIB-MJ256-E4_03.31	GCA_049582145.1	JBAUTI000000000	SAMN40009507	Xanthobacteraceae bacterium
PRJNA1071982	MFD05420_ilm_asm_bin26	LIB-MJ259-C9_04.26	GCA_049581205.1	JBAURM000000000	SAMN40009555	Xanthobacteraceae bacterium
PRJNA1071982	MFD10067_ilm_asm_bin34	LIB-MJ251-F6_04.34	GCA_049584715.1	JBAUYI000000000	SAMN40009377	Xanthobacteraceae bacterium
PRJNA1071982	MFD09236_ilm_asm_bin10	LIB-MJ252-D2_02.10	GCA_049584455.1	JBAUXV000000000	SAMN40009390	Xanthobacteraceae bacterium
PRJNA1071982	MFD06940_ilm_asm_bin18	LIB-MJ251-C7_04.18	GCA_049584975.1	JBAUYV000000000	SAMN40009364	Xanthobacteraceae bacterium
PRJNA1071982	MFD09588_ilm_asm_bin8	LIB-MJ254-B3_02.8	GCA_049583975.1	JBAUWW000000000	SAMN40009415	Xanthobacteraceae bacterium
PRJNA1071982	MFD01742_ilm_asm_bin25	LIB-MJ254-B6_02.25	GCA_049583955.1	JBAUWV000000000	SAMN40009416	Xanthobacteraceae bacterium
PRJNA1071982	MFD10071_ilm_asm_bin39	LIB-MJ250-F11_04_v_LIB-MJ365-F11_03.39	GCA_049585475.1	JBAUZX000000000	SAMN40009339	Xanthobacteraceae bacterium
PRJNA1071982	MFD09265_ilm_asm_bin30	LIB-MJ250-F2_04_v_LIB-MJ365-F2_03.30	GCA_049585455.1	JBAUZV000000000	SAMN40009340	Xanthobacteraceae bacterium
PRJNA1071982	MFD05588_ilm_asm_bin6	LIB-MJ177-E1_03.6	GCA_049591415.1	JBAWEY000000000	SAMN40008804	Xanthobacteraceae bacterium
PRJNA1071982	MFD05066_ilm_asm_bin34	LIB-MJ193-F8_01.34	GCA_049589415.1	JBAWAR000000000	SAMN40008915	Xanthobacteraceae bacterium
PRJNA1071982	MFD01830_ilm_asm_bin21	LIB-MJ195-D11_01_v_LIB-MJ415-B8_04.21	GCA_049588555.1	JBAVZB000000000	SAMN40008957	Xanthobacteraceae bacterium
PRJNA1071982	MFD01732_ilm_asm_bin5	LIB-MJ228-C9_01.5	GCA_049587055.1	JBAVDE000000000	SAMN40009256	Xanthobacteraceae bacterium
PRJNA1071982	MFD01520_ilm_asm_bin9	LIB-MJ228-C8_01.9	GCA_049587095.1	JBAVDF000000000	SAMN40009255	Xanthobacteraceae bacterium
PRJNA1071982	MFD06055_ilm_asm_bin22	LIB-MJ230-C7_03.22	GCA_049586595.1	JBAVCH000000000	SAMN40009279	Xanthobacteraceae bacterium
PRJNA1071982	MFD04999_ilm_asm_bin7	LIB-MJ199-H10_04.7	GCA_049578585.1	JBAUMG000000000	SAMN40009067	Xanthobacteraceae bacterium
PRJNA1071982	MFD04944_ilm_asm_bin33	LIB-MJ196-F6_02.33	GCA_049579765.1	JBAUOM000000000	SAMN40009009	Xanthobacteraceae bacterium
PRJNA1071982	MFD01707_ilm_asm_bin1	LIB-MJ196-H1_02_v_LIB-MJ402-F9_04.1	GCA_049579685.1	JBAUOJ000000000	SAMN40009012	Xanthobacteraceae bacterium
PRJNA1071982	MFD08937_ilm_asm_bin4	LIB-MJ260-C1_01_v_LIB-MJ406-E7_04.4	GCA_049580525.1	JBAUQC000000000	SAMN40009591	Xanthobacteraceae bacterium
PRJNA1071982	MFD02424_ilm_asm_bin2	LIB-MJ215-C4_01.2	GCA_049577605.1	JBAUKI000000000	SAMN40009117	Xanthobacteraceae bacterium
PRJNA1071982	MFD01507_ilm_asm_bin11	LIB-MJ175-B8_02_v_LIB-MJ368-B8_01.11	GCA_049592735.1	JBAWGI000000000	SAMN40008768	Xanthobacteraceae bacterium
PRJNA1071982	MFD12217_ilm_asm_bin8	LIB-MJ387-A7_01.8	GCA_049670965.1	JBATUD000000000	SAMN40011561	Xanthobacteraceae bacterium
PRJNA1071982	MFD12226_ilm_asm_bin4	LIB-MJ386-C11_04.4	GCA_049672505.1	JBATWH000000000	SAMN40011505	Xanthobacteraceae bacterium
PRJNA1071982	MFD10801_ilm_asm_bin14	LIB-MJ385-A9_04.14	GCA_049674185.1	JBATYR000000000	SAMN40011443	Xanthobacteraceae bacterium
PRJNA1071982	MFD10796_ilm_asm_bin6	LIB-MJ385-F9_04.6	GCA_049673905.1	JBATYD000000000	SAMN40011457	Xanthobacteraceae bacterium
PRJNA1071982	MFD11014_ilm_asm_bin5	LIB-MJ385-F6_04.5	GCA_049673885.1	JBATYE000000000	SAMN40011456	Xanthobacteraceae bacterium
PRJNA1071982	MFD10847_ilm_asm_bin24	LIB-MJ385-H7_04.24	GCA_049673595.1	JBATXW000000000	SAMN40011464	Xanthobacteraceae bacterium
PRJNA1071982	MFD06335_ilm_asm_bin8	LIB-MJ301-C4_01.8	GCA_049664165.1	JBATET000000000	SAMN40009855	Xanthobacteraceae bacterium
PRJNA1071982	MFD05804_ilm_asm_bin1	LIB-MJ354-D2_04_v_LIB-MJ403-E1_03.1	GCA_049680045.1	JBAUHB000000000	SAMN40011225	Xanthobacteraceae bacterium
PRJNA1071982	MFD10772_ilm_asm_bin28	LIB-MJ354-H3_04_v_LIB-MJ367-H3_04.28	GCA_049679485.1	JBAUGC000000000	SAMN40011250	Xanthobacteraceae bacterium
PRJNA1071982	MFD10818_ilm_asm_bin35	LIB-MJ354-H2_04_v_LIB-MJ367-H2_04.35	GCA_049679545.1	JBAUGF000000000	SAMN40011247	Xanthobacteraceae bacterium
PRJNA1071982	MFD10864_ilm_asm_bin16	LIB-MJ380-B1_03.16	GCA_049679125.1	JBAUFL000000000	SAMN40011267	Xanthobacteraceae bacterium
PRJNA1071982	MFD10885_ilm_asm_bin6	LIB-MJ380-B7_03.6	GCA_049679065.1	JBAUFJ000000000	SAMN40011269	Xanthobacteraceae bacterium
PRJNA1071982	MFD10914_ilm_asm_bin20	LIB-MJ380-C6_03.20	GCA_049678985.1	JBAUFE000000000	SAMN40011274	Xanthobacteraceae bacterium
PRJNA1071982	MFD10744_ilm_asm_bin31	LIB-MJ381-B3_02.31	GCA_049678525.1	JBAUEI000000000	SAMN40011296	Xanthobacteraceae bacterium
PRJNA1071982	MFD13042_ilm_asm_bin1	LIB-MJ380-F7_03.1	GCA_049678825.1	JBAUEW000000000	SAMN40011282	Xanthobacteraceae bacterium
PRJNA1071982	MFD10820_ilm_asm_bin9	LIB-MJ382-C9_02.9	GCA_049677945.1	JBAUDG000000000	SAMN40011324	Xanthobacteraceae bacterium
PRJNA1071982	MFD10726_ilm_asm_bin8	LIB-MJ381-C11_02.8	GCA_049678345.1	JBAUDZ000000000	SAMN40011305	Xanthobacteraceae bacterium
PRJNA1071982	MFD11004_ilm_asm_bin24	LIB-MJ383-E6_01.24	GCA_049676725.1	JBAUBL000000000	SAMN40011371	Xanthobacteraceae bacterium
PRJNA1071982	MFD10807_ilm_asm_bin31	LIB-MJ383-C2_01.31	GCA_049677385.1	JBAUCD000000000	SAMN40011353	Xanthobacteraceae bacterium
PRJNA1071982	MFD11060_ilm_asm_bin26	LIB-MJ383-D10_01.26	GCA_049677005.1	JBAUBQ000000000	SAMN40011366	Xanthobacteraceae bacterium
PRJNA1071982	MFD10812_ilm_asm_bin55	LIB-MJ383-A10_01.55	GCA_049677605.1	JBAUCO000000000	SAMN40011342	Xanthobacteraceae bacterium
PRJNA1071982	MFD10941_ilm_asm_bin20	LIB-MJ383-B4_01.20	GCA_049677485.1	JBAUCI000000000	SAMN40011348	Xanthobacteraceae bacterium
PRJNA1071982	MFD11085_ilm_asm_bin1	LIB-MJ383-A6_01.1	GCA_049677525.1	JBAUCK000000000	SAMN40011346	Xanthobacteraceae bacterium
PRJNA1071982	MFD10921_ilm_asm_bin50	LIB-MJ383-A8_01.50	GCA_049677505.1	JBAUCJ000000000	SAMN40011347	Xanthobacteraceae bacterium
